Timestamp,SourceIPAddress,DestinationIPAddress,SourcePort,DestinationPort,Protocol,PacketSize,Traffic Category,App Service,Duration,ConnectionAttempts
1691458824,3131554672,3514173140,3785,39509,TCP,290,Web,DNS,2852,8
1686453213,591115357,3463410323,13242,24557,TCP,582,Video,Other,1336,7
1676511783,1383509009,266394062,18131,49220,TCP,85,Email,HTTP,2174,7
1686641284,3201304384,2724957650,45070,31235,TCP,975,File Transfer,HTTP,273,3
1692037657,1160034148,792399487,45763,16346,UDP,1055,VoIP,SSH,168,6
1692433059,1417984618,1554792224,3370,21787,TCP,367,Other,FTP,1878,1
1675372605,2660899669,2915116481,29714,24963,UDP,1483,Other,Other,1498,4
1690303359,2324885630,3778064135,13216,14035,UDP,728,Email,FTP,2467,1
1686866022,2103193226,1186666528,63236,28333,ICMP,269,Web,SMTP,2372,3
1687143575,3257171185,2474325757,7577,18655,UDP,527,Web,SMTP,2609,5
1675394794,3373426275,338539640,63025,27292,UDP,1324,Video,SSH,2939,5
1674979381,2908009848,1882096532,58367,34172,TCP,491,VoIP,SMTP,2832,2
1680232686,2840111289,4172599871,13445,48927,UDP,964,Video,DNS,732,5
1684290530,3393176241,4146418982,9167,36233,TCP,211,Other,DNS,2299,10
1675910346,4158032010,2909015245,11147,45227,UDP,1132,Web,DNS,1592,1
1701307286,4268620286,3796391858,42868,31480,ICMP,1292,File Transfer,Other,2393,2
1675402634,2051961512,192977003,2529,31645,UDP,135,File Transfer,FTP,3451,3
1695848211,1671293406,2732335540,7768,62190,UDP,1451,VoIP,Other,1427,6
1692924769,2451686475,3399091948,62743,31004,UDP,967,Email,DNS,3253,8
1699511004,337218077,3778968374,14341,12721,UDP,1453,Email,Other,3032,2
1675078776,675441960,1162635975,59599,815,ICMP,1343,Email,Other,3219,10
1686132464,1356612424,1506818581,46689,41201,TCP,529,Video,SSH,50,1
1686583418,2343361361,4020615309,37252,11962,ICMP,64,Web,SMTP,1062,2
1697994822,1564800992,3677899602,9717,2647,TCP,258,Email,HTTP,138,1
1689890697,3823775438,3612057778,64975,9872,UDP,395,VoIP,FTP,2948,6
1700670486,514422362,417131003,31728,50859,ICMP,1184,File Transfer,Other,2968,6
1674082899,2839447221,1581139120,62943,38165,ICMP,445,VoIP,DNS,755,6
1684637056,2089286330,85346445,33039,12227,TCP,1110,File Transfer,FTP,2994,5
1696429151,1542352575,2190597961,22815,59755,UDP,1490,File Transfer,SMTP,2072,1
1692185687,2300783392,2198562643,52070,36940,ICMP,716,Video,DNS,54,4
1685168100,2027515876,1509783854,24140,16104,ICMP,1329,VoIP,Other,917,2
1702791904,330808573,4095224739,40571,15674,UDP,960,Other,DNS,1443,10
1686527759,2974645343,48273616,47272,33417,TCP,1238,Email,SMTP,369,7
1692329160,3601082788,2118541905,19863,49100,TCP,1374,File Transfer,SMTP,268,9
1678587781,1100990881,1338408075,16894,37584,ICMP,1299,Other,FTP,2783,8
1674158870,4273924863,1994136768,65027,32136,UDP,245,File Transfer,FTP,263,3
1678471805,696484748,333101315,57084,21020,TCP,1129,Web,DNS,1903,9
1677179931,326085161,3943109521,4512,18113,TCP,895,File Transfer,HTTP,3271,1
1681071694,3272958581,3995742404,21457,4186,ICMP,554,Web,FTP,1894,2
1686482103,1554356290,2488846325,43627,33035,TCP,245,File Transfer,SMTP,1545,9
1688716546,1224059890,2751053712,14220,3600,TCP,426,Video,SSH,2757,3
1676967765,506633100,1215802388,11959,61063,ICMP,1054,Web,SSH,2394,2
1690412881,1768008014,2831901786,36317,55933,UDP,1378,Email,SMTP,247,5
1701054546,1628814226,3097776024,64939,17939,UDP,716,Other,SSH,743,10
1685007971,3328242360,1284577481,14109,8837,TCP,1347,Email,FTP,1862,9
1689507728,3962192799,2435841339,6496,20132,ICMP,1310,Web,SSH,3517,2
1689534162,2418560790,1537789686,29963,8220,UDP,234,Other,SMTP,3032,10
1694603184,1156427133,2633687642,62852,12676,UDP,1432,Other,FTP,2175,9
1676230934,3775371732,1340892773,11011,11291,ICMP,700,Web,SSH,1082,5
1697047145,3354084676,3280188038,26731,21667,ICMP,321,Video,SSH,367,6
1699817619,3710388274,659880786,26941,33133,TCP,163,VoIP,Other,3442,1
1673091262,3554902836,1738106846,33653,28704,TCP,254,VoIP,DNS,740,8
1696871762,256244119,3031127382,5705,19487,TCP,950,Other,DNS,1811,1
1673328278,3908419641,1933619532,14554,36189,ICMP,1014,Web,FTP,999,6
1679806667,1808061758,3521069412,50973,49939,TCP,531,File Transfer,SSH,1714,2
1698528249,70152793,1352040296,1037,28558,UDP,488,Email,Other,3590,5
1691485752,1271000421,1780355644,27955,48137,ICMP,294,Web,SMTP,134,2
1701049441,1884793725,1990447639,26191,17471,UDP,1284,VoIP,FTP,2408,9
1674295048,1347033735,4263162285,3650,50809,ICMP,480,VoIP,Other,1444,5
1692175488,1361849031,1376174706,39667,8233,TCP,350,Email,Other,1429,7
1682899211,1808926539,1934319275,59666,62100,TCP,867,VoIP,DNS,1879,5
1677498139,3213627746,1856989551,41970,53775,UDP,1489,VoIP,FTP,2993,2
1684344825,959588981,2600721571,21989,52666,ICMP,803,Other,SMTP,245,1
1703662797,3456370086,2732161116,29554,27254,UDP,1349,Video,Other,425,2
1675423366,1503838597,140140164,5030,13919,UDP,749,Other,SMTP,3407,10
1675980857,1080722684,1891660504,2085,13585,ICMP,1072,Video,SSH,3289,9
1680427280,365564357,428265766,26882,16893,UDP,621,Web,FTP,11,10
1694416817,1962275471,2112439557,64338,26491,UDP,1423,Email,Other,266,2
1693442169,1029847943,3287314440,3800,13494,TCP,119,Video,Other,1711,7
1684720292,3134367488,1641149116,29570,56824,TCP,186,Email,Other,2826,4
1673408729,1403177498,3519182693,56896,33926,TCP,689,File Transfer,DNS,901,3
1688363906,911531887,1214070515,546,32244,TCP,1079,File Transfer,SMTP,2095,2
1700556330,2682153977,1847159889,36106,40417,ICMP,254,Video,DNS,3038,8
1682817003,3808712509,1254231947,33934,31252,UDP,1390,File Transfer,DNS,883,2
1685456600,3255132167,3780904331,39737,22642,UDP,1473,Other,DNS,2390,5
1695754127,2657519892,3663619788,13797,59478,UDP,447,Video,SSH,491,4
1695421270,706338635,1518984965,15309,49346,ICMP,1353,VoIP,Other,176,10
1692702961,3585035778,2953269723,28525,60068,UDP,706,Video,Other,1919,5
1673365385,3556371133,2545394350,6045,19744,ICMP,789,Web,Other,1671,2
1686920630,499212036,1653538296,35152,14798,TCP,481,Other,FTP,3514,7
1698794648,1237885716,2377765279,5022,4103,TCP,939,File Transfer,HTTP,2856,4
1681957669,2562898179,1811952296,19386,11479,TCP,1201,Email,DNS,3297,3
1703360642,1292017221,2352722199,64173,16831,UDP,1158,VoIP,FTP,837,9
1701321620,3171611302,1474976404,34283,35107,ICMP,621,Video,SSH,2238,7
1689769566,2747806352,1861000126,10837,3609,TCP,460,VoIP,FTP,2088,8
1688421234,680837492,2263478118,58179,9466,TCP,683,File Transfer,HTTP,3255,7
1675183621,1977400186,1163415860,6949,34482,TCP,646,File Transfer,FTP,1420,2
1678841406,471559583,1761342987,9127,33163,UDP,1103,VoIP,SMTP,1613,6
1683665224,2595897322,969088144,19647,10893,UDP,162,VoIP,DNS,2083,6
1679139642,1710583783,723797611,28143,19425,ICMP,713,Other,SMTP,3079,5
1687294309,2823590100,4087939836,42978,16063,UDP,138,Video,SMTP,2406,8
1700348339,896549558,307507967,6413,27066,TCP,1151,VoIP,HTTP,1728,8
1688139739,1483501849,1062734055,12488,16845,TCP,221,VoIP,SSH,2060,6
1694887557,3285745052,512694154,6780,633,ICMP,240,Email,Other,477,1
1682578288,898883811,3909414634,41397,24550,UDP,252,Video,DNS,506,6
1676788692,2965182841,669149136,35049,38600,ICMP,1324,Video,SSH,384,6
1680926269,3102177088,3290407498,14915,19206,TCP,469,Video,DNS,2087,5
1689238494,4009337742,851933484,23212,20959,ICMP,1193,Other,HTTP,1293,1
1683105476,1102438230,2974024925,60705,28335,ICMP,1057,File Transfer,HTTP,3043,1
1700234387,1366721833,1296034210,6225,29600,TCP,157,VoIP,HTTP,2664,1
1697050895,1887283885,1996016491,5742,19706,TCP,441,Web,FTP,88,3
1679311015,3207252548,4107611478,16069,51770,ICMP,1407,Video,HTTP,66,1
1674875162,1363271329,1907163566,6168,38323,TCP,1487,Video,SSH,3040,9
1693708931,4171902687,2181581472,19890,35203,ICMP,360,Web,SSH,2602,5
1699794437,3689531179,1407976845,64796,25831,UDP,1367,Other,SMTP,1746,7
1682160686,4043135328,1996418190,24725,51464,UDP,1267,Email,SSH,3148,2
1672860383,2963673866,3098606909,17599,28932,UDP,765,VoIP,SSH,3092,10
1697070625,1262940652,3329454527,59680,59056,ICMP,856,Web,Other,968,9
1676671400,2837137473,2778476632,27975,57164,TCP,1496,Web,HTTP,812,2
1681335653,3977625951,2901183066,48916,64971,ICMP,1471,Video,SSH,2478,4
1691362716,2655406919,2445226651,54551,62606,TCP,1253,Video,HTTP,2588,7
1674731351,1899267335,2318273354,3499,62043,TCP,98,VoIP,DNS,2234,1
1682262424,615116636,3450105427,13976,58999,UDP,1411,VoIP,Other,2837,7
1687713099,959202570,2929995703,31608,60950,UDP,424,File Transfer,SMTP,1765,4
1701167888,1383018557,3668940228,56521,23315,ICMP,242,Web,Other,2458,1
1697694004,3601141485,1439676127,48513,29444,ICMP,824,VoIP,HTTP,632,8
1677223065,4127378840,1013601410,6449,40181,ICMP,685,Video,HTTP,2085,5
1698249883,3422273202,3190802297,54021,28165,ICMP,1277,Other,HTTP,3306,9
1675475421,3776228406,3526937052,6848,12532,UDP,499,File Transfer,HTTP,2911,3
1681246635,3144215038,2616796958,56842,54169,ICMP,946,Video,DNS,927,5
1696186013,1814789175,583307121,59748,15080,TCP,459,Web,HTTP,8,2
1695289157,1966048176,2863004434,19562,13694,ICMP,144,Web,SMTP,1676,5
1694340697,1119081140,829062271,57031,50558,TCP,1267,File Transfer,SMTP,2431,2
1679023927,4042871758,546333013,35259,37549,UDP,980,File Transfer,SSH,2766,3
1678697801,1006501102,2946129069,22719,32386,ICMP,143,Other,FTP,240,2
1700775319,1501562787,328195713,63756,2085,ICMP,371,File Transfer,HTTP,2435,1
1676755407,1759456338,991281,12441,8226,TCP,1382,File Transfer,SMTP,250,2
1686386851,1345575580,2703479877,16317,21389,UDP,377,Other,Other,2211,10
1698439095,17284713,621047550,60881,23454,TCP,1430,Other,SSH,1381,2
1684014241,2712616247,2681584104,3660,55713,TCP,119,Video,SMTP,3433,4
1690165501,2199010675,2098871778,25621,22639,TCP,1352,File Transfer,FTP,3186,9
1691109863,1512072049,1695280641,51657,48819,TCP,519,Video,Other,1081,3
1699829753,1234876421,2358820783,57277,4761,ICMP,647,Web,DNS,1015,1
1702755395,3598725418,4053367727,31109,10779,ICMP,618,Email,DNS,799,9
1672957446,2713057744,2296377705,26413,52275,UDP,1040,File Transfer,SSH,2883,9
1687058958,799221154,2283851050,39610,58085,UDP,1334,Other,HTTP,2938,10
1704027796,707507894,3363729569,26945,17257,UDP,951,Other,FTP,2821,4
1684332744,1354952544,3943236141,44453,50417,ICMP,85,VoIP,SMTP,1398,6
1701387433,4201897643,250410640,5972,20050,UDP,231,Other,SSH,2365,7
1694657862,1779572231,4278291732,37500,62261,ICMP,325,File Transfer,DNS,3550,5
1697808252,3551335327,1328648326,13442,3681,ICMP,1184,VoIP,Other,2967,5
1697953297,857961524,4163953008,15965,44125,UDP,128,VoIP,Other,1019,2
1690766058,3792543187,3205753977,35440,56299,UDP,273,Other,Other,581,6
1687607820,275566655,610050061,31579,38615,UDP,1145,Video,HTTP,81,6
1691942724,1265945267,1255733182,34515,872,ICMP,1059,VoIP,SSH,3324,10
1699002092,2652186788,1933153587,25646,58521,UDP,898,Other,HTTP,1295,4
1692097821,2351895298,2028381160,37740,10222,ICMP,1049,File Transfer,SMTP,3334,2
1698988730,2753503199,3588942318,47924,40395,TCP,957,File Transfer,Other,609,2
1680534903,409970770,3096596077,49150,57763,UDP,986,Web,Other,257,5
1695907545,42967524,1280079108,51580,21960,UDP,595,Web,DNS,1089,1
1674884960,4089017558,3103744348,49802,3524,ICMP,1439,Video,SSH,150,3
1681466456,2264167188,2127281651,14202,48411,TCP,1265,File Transfer,SSH,810,2
1683505720,915229122,3263062093,61137,57220,ICMP,1476,Web,SMTP,1443,2
1697135997,362666868,3766695580,9058,44940,ICMP,243,File Transfer,FTP,1269,6
1702474155,1153204270,2677405177,45389,10375,ICMP,249,Other,Other,1579,6
1696646276,1917848311,405364460,23864,56236,UDP,446,Other,HTTP,2015,5
1686770200,1741825897,4280645462,9241,22383,TCP,923,Other,SMTP,1051,1
1685079464,893787547,1668498587,56377,58030,UDP,299,Video,SMTP,3473,10
1675100107,1441522563,3997747369,52480,19304,ICMP,432,Video,HTTP,542,10
1689371130,2113407424,398406009,10857,62023,TCP,433,Other,HTTP,2389,4
1676006353,2179691833,3391814776,46297,37523,UDP,163,Other,HTTP,1288,5
1677878884,4012183128,2373778992,21393,34952,ICMP,873,VoIP,SMTP,1192,1
1674392913,2751750390,3244995929,25509,8497,TCP,1229,Other,Other,1630,2
1698289685,4017943288,558616265,23981,51877,TCP,768,Video,HTTP,22,3
1678532060,2430891552,1586872425,42157,42777,UDP,1246,File Transfer,DNS,861,5
1683925752,888160522,2349762614,52438,26429,ICMP,495,VoIP,DNS,3358,3
1684623359,558534780,3036456716,32890,34316,TCP,945,VoIP,DNS,2577,1
1699041586,1652574024,4277496074,37390,21486,ICMP,1103,Video,HTTP,914,6
1702725375,1958752137,2055292537,14854,64270,UDP,77,File Transfer,SMTP,1817,6
1703877470,2344389942,509870623,55572,28621,UDP,1405,Video,Other,64,2
1693071436,1139053042,4262800448,12188,41543,TCP,1014,Other,SMTP,3399,2
1675145947,594706721,1779141932,28625,42132,ICMP,604,File Transfer,FTP,1427,7
1694003990,2088120836,744471944,18670,20364,ICMP,628,File Transfer,SSH,966,5
1681680820,3252630792,4087081763,64250,35618,UDP,839,VoIP,FTP,196,7
1695551889,712086294,4138446387,59318,50753,UDP,1148,Video,DNS,2822,4
1683886480,1388129252,1689040419,31524,17667,TCP,1408,Other,FTP,149,5
1678677951,1172914107,259586874,2939,31749,UDP,112,File Transfer,HTTP,2654,2
1700588697,1788234654,3341034834,3480,17515,TCP,1125,Web,SMTP,307,1
1689711818,3594047357,482722324,4998,21465,TCP,396,Web,HTTP,1274,1
1683093473,2449928805,3848029426,33516,53581,ICMP,1270,Web,FTP,696,5
1688819336,1386536781,3368272573,40,56786,UDP,250,Email,SSH,68,8
1680355956,3552450984,2969216197,50161,49606,ICMP,176,Email,FTP,2006,1
1696801968,3464929983,576383977,19778,16534,UDP,1324,Web,HTTP,593,9
1693239361,2142267460,2188627624,53990,18269,TCP,1205,Other,HTTP,2667,6
1689919758,624968958,2715785410,32050,60293,TCP,458,Video,SSH,970,4
1703577121,3472959537,3175055751,35083,25273,UDP,962,Video,SSH,3110,6
1680122998,4077322007,1951727742,62655,14114,TCP,809,Other,SMTP,624,5
1701339455,2595025324,2659775898,52045,27209,TCP,308,File Transfer,Other,3548,6
1673870903,1021673109,1073918093,41564,21073,TCP,348,Email,Other,209,1
1699542548,915776175,3103902486,49407,57868,ICMP,658,Email,DNS,1036,8
1687531889,1785076751,1040162180,62138,34627,UDP,173,Email,Other,2901,9
1684467876,1872172462,2376386272,45280,37247,TCP,272,Video,HTTP,2131,4
1678264094,1827890050,1141857759,27373,19788,TCP,163,VoIP,SSH,1233,9
1701762722,3813107757,3743742672,49159,64002,UDP,812,Web,DNS,443,7
1676366029,132236773,2758980471,56309,64681,ICMP,217,VoIP,Other,20,1
1685175852,842239306,2976755466,16691,50282,ICMP,1487,Other,DNS,2323,7
1684531431,4023199332,1001793938,1587,28739,TCP,1031,Video,HTTP,2725,5
1688823273,2744783713,3313721702,2674,64260,TCP,1169,Email,FTP,2375,8
1703570487,1225813207,964546707,29174,1956,TCP,839,Other,Other,2654,2
1675177125,2747693314,1120465291,38350,56701,UDP,881,Other,DNS,735,10
1699366901,4173068129,349523795,56133,51872,UDP,1206,Other,Other,3599,7
1673297351,2964334681,2061076784,39143,11192,UDP,1125,File Transfer,DNS,2318,4
1687045222,1014438308,2883911975,11457,11008,UDP,417,Email,FTP,514,10
1695933350,3471958499,206089435,34360,58067,UDP,771,Video,DNS,768,9
1700303017,621529523,258278604,22108,19839,TCP,747,VoIP,HTTP,1708,6
1701545904,439382835,3097321737,63669,9562,TCP,1000,Other,SMTP,3202,8
1686416898,4195920381,1384295871,60622,5350,UDP,131,Other,HTTP,3339,1
1689608572,1544596735,2216736533,15142,63807,ICMP,627,Web,DNS,1787,6
1697773019,2598043154,2350182371,20120,27693,TCP,1440,VoIP,Other,2884,10
1693696726,3294725413,4043590114,65084,35951,UDP,1076,Email,SSH,2330,9
1684511476,397165677,4117335411,44586,6904,ICMP,1269,Email,Other,3545,4
1682026790,2858623851,2020704093,20193,60600,TCP,183,Web,DNS,1405,9
1686604944,2978023796,3456087305,61028,25383,ICMP,776,Video,SSH,1564,6
1690197081,1177793090,3025072267,61941,12199,ICMP,1111,Video,DNS,230,3
1688109579,3015875634,112910441,61630,29897,TCP,1324,VoIP,FTP,2101,9
1685691149,1420140524,2739090009,24866,28762,ICMP,1220,Other,DNS,190,5
1701308921,1523849777,2794360327,49144,15742,ICMP,495,Video,DNS,903,2
1704029868,1763998322,562106054,20066,60946,UDP,939,Video,SMTP,1315,5
1679681994,3184668658,2596829082,55525,49110,ICMP,263,Other,FTP,152,8
1687191838,1538524596,2648084723,59679,39796,UDP,1072,Email,HTTP,1447,3
1676176507,1000506982,3754174329,14358,39055,UDP,416,Web,SMTP,2502,5
1692571284,3793135433,1219811106,43523,4094,UDP,151,VoIP,SSH,2631,7
1675711109,2840999586,2643338483,8277,20667,TCP,274,Web,SSH,699,4
1698229222,1967594528,1420793984,40395,12165,TCP,142,Web,FTP,181,8
1693881453,1770860980,1457086920,20868,17529,ICMP,457,Other,SMTP,3210,10
1693053131,365422655,2867961419,1202,49395,TCP,598,Web,Other,2211,6
1674955987,4059405190,3816104629,11867,13112,TCP,706,Video,HTTP,2669,2
1702029761,2300367914,648149021,3628,8960,UDP,1254,VoIP,FTP,3189,6
1690906876,924595002,3456406343,11705,56098,TCP,295,Web,DNS,3106,5
1691364512,1539698900,1375384378,19305,48889,TCP,233,File Transfer,Other,2179,9
1700751047,2294966416,1635228838,31342,53938,ICMP,1418,Video,FTP,2517,9
1674866304,4146541424,2374446035,62334,30058,ICMP,776,Email,HTTP,2748,5
1690160699,1955477679,3149600487,57721,32449,ICMP,1071,File Transfer,FTP,2035,5
1694321873,3427593606,1486734270,5883,12312,ICMP,803,Other,DNS,1797,8
1691285233,950868331,2289137798,46949,18543,UDP,785,Email,SSH,455,5
1687877741,243585178,247138607,64336,46332,UDP,951,Web,SMTP,678,4
1683190706,2192668625,1269920392,32813,24039,ICMP,689,VoIP,DNS,1983,6
1699859123,4001586229,3239171876,16927,38252,TCP,436,File Transfer,SMTP,221,5
1696402232,3545789360,1897119793,10164,60341,TCP,252,Email,Other,2712,9
1683727035,3526178973,3535133147,40639,24043,ICMP,1342,Other,SSH,3140,4
1672858899,2271006473,3432574920,38165,18086,TCP,1012,Email,FTP,1378,3
1689074119,1320085838,3341542597,64508,45464,ICMP,1173,Other,FTP,2932,8
1681331968,3361145161,1655821429,62383,5052,ICMP,878,Web,DNS,85,2
1698869058,232290907,3461196259,41412,11824,UDP,1492,Web,HTTP,150,9
1695629129,3758136682,1610865785,47386,58034,UDP,184,File Transfer,DNS,471,8
1679942690,1697408792,1810628163,11877,29945,ICMP,1290,Other,FTP,1551,7
1679044242,1831682612,2904293245,29404,54623,ICMP,1352,Other,Other,2661,7
1691989731,434734837,2340635658,48838,34569,UDP,551,VoIP,HTTP,2496,1
1677558807,3742929117,3841908527,7882,37802,TCP,494,Web,SMTP,2299,1
1699673492,1298713389,3726451415,60800,23656,ICMP,1450,Video,HTTP,3217,7
1695022277,1202835190,1291380288,54223,59668,ICMP,364,File Transfer,FTP,3222,2
1675339739,3873391395,2453441615,54785,40735,UDP,336,VoIP,Other,682,9
1702585168,938151072,4143543861,10085,51220,TCP,1379,File Transfer,SSH,427,3
1677205426,1460858466,2468468004,12131,9744,ICMP,529,Other,SSH,1107,4
1680940286,1886890824,3799300867,2919,17666,TCP,1062,Web,SSH,3401,4
1703749886,1208809082,504946338,22752,52637,ICMP,225,File Transfer,HTTP,751,7
1680171003,3126959707,1033831449,62414,33803,UDP,901,File Transfer,SMTP,588,6
1689654281,1126349582,1075615013,415,21237,ICMP,133,Video,SSH,1732,3
1688696227,2854102451,900404141,60495,53592,ICMP,1397,Email,Other,3569,2
1691660640,3128708002,1521250929,13454,46623,TCP,227,Other,SSH,2916,1
1684834683,2449685315,1151838334,23803,27463,ICMP,291,Web,SMTP,672,3
1700114807,3501061748,1372372109,40042,8979,ICMP,714,VoIP,Other,2149,7
1688765378,88903225,3717811133,3184,17450,UDP,1183,Web,DNS,3448,1
1682232717,4095859811,2854728948,36636,25896,TCP,912,Web,DNS,1729,7
1682419008,3980210044,1892437076,64899,30033,UDP,628,File Transfer,SMTP,504,4
1702527209,3087645703,2370361146,42939,21415,UDP,1214,Email,Other,2092,3
1689047194,1305077365,2103860749,44594,16190,ICMP,1011,Other,Other,129,8
1699645239,4175923112,2160617893,48215,60601,ICMP,1458,Email,SSH,1654,6
1686030693,2867040789,1948857741,7427,21428,TCP,1124,Email,FTP,117,5
1686566036,1856376462,4239439379,43658,46040,TCP,1025,Email,HTTP,2539,3
1694476250,1350532595,3267886099,52074,46250,TCP,1335,Video,FTP,818,7
1702955995,3960894298,3412877358,34567,35268,UDP,512,Other,SMTP,963,4
1695472914,4086832607,265784115,41427,20466,UDP,1355,Other,DNS,2900,5
1690920753,3977999388,3554747995,60257,62823,UDP,844,Web,SSH,1567,5
1685830544,3164671400,505750966,19554,62463,TCP,137,Web,SSH,2468,10
1672607612,3057925562,1773200717,24423,1374,UDP,781,Other,SMTP,1025,8
1696848315,3906001046,427166044,11023,9388,UDP,744,Email,HTTP,179,1
1676738953,1087188729,3516340879,5211,21068,ICMP,718,File Transfer,SSH,1589,1
1680296198,1056386542,4016803689,39126,13997,ICMP,1052,Web,SMTP,2816,8
1698353455,667714078,3877963810,47321,62048,UDP,594,VoIP,SMTP,794,4
1676552530,941947710,4281705288,60836,62763,UDP,895,Other,HTTP,1049,8
1682200582,3202694171,457467455,46393,55226,TCP,122,Other,FTP,1503,4
1699830469,2052320116,3529784815,53405,62458,UDP,1217,Email,SMTP,1018,6
1674424235,4211312599,2164450737,32895,19086,ICMP,957,Other,SMTP,836,2
1703638688,3945515895,3950850209,49949,51208,ICMP,602,Email,FTP,292,1
1702222623,3973834126,226836101,54324,26620,UDP,111,Web,Other,582,5
1685459116,3836240375,392395836,36016,32389,TCP,1400,Web,DNS,2602,8
1697213191,1696234442,1207237864,22921,30000,ICMP,100,Web,Other,677,7
1677027664,1358014197,1977420339,58759,41765,TCP,1018,Web,FTP,38,6
1676170319,2849397511,3638121318,41052,51140,UDP,113,Email,Other,2757,1
1694432105,2973460648,952131075,60884,48373,UDP,1322,Email,SSH,3362,9
1678351473,2094969203,2493023352,58507,36224,UDP,133,Video,SSH,2000,8
1682115880,2642712725,1670301206,31845,8875,TCP,497,Email,SSH,778,5
1698699970,1848431052,3034435399,23948,49030,TCP,89,Other,DNS,2545,7
1674270512,708510456,4251049361,15518,33693,UDP,150,Email,HTTP,2248,4
1678475979,4044258316,2662070255,467,33305,TCP,763,Web,SMTP,847,8
1690386234,1078819402,3311043104,51736,33298,UDP,939,Other,FTP,1506,5
1703217971,902713224,566391157,18732,43270,UDP,212,Video,HTTP,528,9
1681203707,1664847474,404621744,53297,35720,TCP,504,File Transfer,HTTP,2510,1
1696341819,2812640960,44522230,10951,29375,ICMP,1213,Video,FTP,2036,7
1696844387,1474835985,2282211574,49177,50634,TCP,1235,VoIP,FTP,2342,5
1674380783,1353043939,3963170033,6392,34331,TCP,254,File Transfer,HTTP,2309,6
1690050401,1706916153,1355394235,2545,43155,UDP,622,Video,DNS,317,3
1690585427,1260386506,586513829,55636,62830,UDP,1496,Other,FTP,2724,6
1694214334,4112508306,239915028,5194,8626,UDP,1264,Other,SMTP,1101,7
1678463553,2409645874,982526772,36533,33614,ICMP,689,Email,DNS,1706,9
1687568100,2460787872,1654289005,53361,39789,ICMP,761,VoIP,Other,1282,4
1672667100,3917740556,2995422348,11032,56448,ICMP,1419,Web,DNS,2821,9
1700030048,62245706,79940830,56559,772,UDP,932,Video,SSH,2554,5
1684489071,3106938179,992542143,52041,38427,UDP,1333,Other,SSH,210,5
1697792369,1821129050,2868822394,1481,34695,TCP,162,Video,HTTP,2351,10
1695771889,3512533457,1153594127,62245,28851,ICMP,520,Video,Other,665,5
1678013666,3893869892,3431436847,5134,5571,UDP,1268,File Transfer,DNS,2396,9
1687997015,1369815364,2791512278,31483,36277,UDP,1182,File Transfer,FTP,3146,9
1684182523,2977374641,3854548420,43829,49555,UDP,1355,Web,SMTP,2182,4
1697210434,2974475796,355702892,4262,27791,UDP,201,File Transfer,Other,2866,4
1680648654,2515125393,1558781160,23303,17874,UDP,1176,Other,FTP,325,3
1698592543,1661978365,663694541,15237,32185,TCP,493,Web,Other,613,3
1693063268,3116077323,3955460919,23115,25947,TCP,212,File Transfer,SSH,1475,6
1686168984,3117278156,3549801374,32020,14493,ICMP,765,Other,HTTP,349,1
1685063448,2196676198,1073689226,1905,12160,ICMP,1480,Video,DNS,1434,7
1691380177,1177826026,1766258497,42887,47243,TCP,1500,VoIP,HTTP,2237,2
1695149180,3625294154,3892611886,43867,52857,ICMP,1051,Other,SMTP,3049,2
1674179971,2096107498,3309547208,17235,23237,UDP,276,Other,SMTP,2596,2
1694210024,691111421,1542273132,60658,63107,TCP,1061,VoIP,DNS,2399,4
1691442086,948258629,2805911536,38696,61596,ICMP,999,Web,SSH,685,10
1689598967,3046139528,2165332845,10806,37886,ICMP,561,Email,SMTP,1133,2
1691974505,1855076882,1337160201,39922,3792,ICMP,712,Video,Other,30,4
1694448197,4027712461,544326535,26654,34317,UDP,946,VoIP,Other,1770,4
1673479832,546458040,4002373878,37701,45843,ICMP,490,Email,SSH,1879,5
1702972713,1023987902,271318198,54440,50489,ICMP,1474,File Transfer,FTP,22,3
1682307809,3906035218,4070260683,25560,46211,ICMP,1168,Video,SSH,1507,4
1681736845,778812879,238965044,7601,6516,TCP,857,Video,SMTP,255,4
1699719347,1225176801,507973806,44697,48240,UDP,1165,Email,SSH,1448,6
1701140294,3190400657,3412842738,26375,4686,ICMP,942,Email,DNS,3312,2
1678291834,3910602819,1741484847,4326,63342,TCP,1328,Video,FTP,1264,1
1683466552,745577847,775454772,1617,14825,ICMP,840,Email,SSH,2319,3
1690640164,1462212758,4071453842,36584,14964,TCP,1340,VoIP,HTTP,746,1
1700961132,318475840,2465913985,65044,42175,TCP,1005,VoIP,DNS,1743,9
1677735158,1824816653,2325055847,51546,20663,TCP,1088,VoIP,HTTP,2595,8
1690417079,3203777935,2694520610,55936,50088,TCP,227,Web,HTTP,1683,3
1690235153,3260514681,1740256206,13082,54295,UDP,809,Web,FTP,1159,6
1687120694,1894733948,2334165066,27006,63203,ICMP,113,Video,SSH,735,1
1685337830,1265874811,2048823491,41759,46416,TCP,1314,Other,DNS,301,2
1694924975,4291864517,3875391013,16976,59431,ICMP,852,File Transfer,HTTP,3356,9
1684017160,1607453418,1977090876,11545,58156,ICMP,430,File Transfer,Other,2792,2
1680615640,1551870861,3908970743,39504,34789,ICMP,1335,VoIP,HTTP,1797,7
1678330336,25698612,1700357533,64944,55232,UDP,932,File Transfer,HTTP,3192,6
